Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_12450,202.25640000000018,201.08210000000003,201.1973000000001,201.28250000000008
Id_12451,200.0989000000001,198.93070000000037,199.3025999999997,199.31499999999997
Id_12452,133.77609999999996,134.02179999999987,133.99890000000022,134.10540000000003
Id_12453,171.85010000000028,170.37030000000001,170.3748000000001,170.41200000000012
Id_12454,249.5142,249.5846000000001,249.5850999999999,249.60009999999974
Id_12455,260.2959000000002,260.41589999999997,260.51520000000005,260.37960000000027
Id_12456,208.26199999999994,208.4059,207.79820000000015,208.15249999999997
Id_12457,147.3239999999999,146.67959999999974,146.7600000000001,146.4469999999999
Id_12458,302.6556000000005,303.2537000000004,303.4380000000002,303.4095999999999
Id_12459,128.50870000000015,128.27869999999976,127.92299999999999,128.37950000000015
Id_12460,284.10130000000044,282.72130000000027,282.2384999999999,282.5393000000001
Id_12461,274.26559999999995,274.41439999999983,274.2824,274.6376000000003
Id_12462,253.21500000000043,249.42960000000028,248.9485000000002,248.9606999999998
Id_12463,263.2842999999998,262.50749999999994,262.6348999999998,262.52270000000027
Id_12464,148.56110000000015,141.03849999999997,140.9031,141.11449999999985
Id_12465,253.13940000000005,255.9867999999998,256.0217,255.66120000000006
Id_12466,253.7265000000003,255.0294999999998,255.41349999999974,255.31660000000014
Id_12467,250.63789999999986,253.42979999999974,253.6613999999998,253.46029999999973
Id_12468,247.73279999999974,251.0466000000002,251.06490000000002,250.88219999999993
Id_12469,263.8671000000003,266.4031000000002,266.7110999999997,266.90320000000025
Id_12470,260.00560000000013,263.0332,263.18890000000005,263.1012999999998
Id_12471,243.18939999999984,244.0604999999996,244.36060000000023,244.7244000000003
Id_12472,236.15579999999972,235.00860000000026,234.79499999999985,235.23380000000031
Id_12473,167.72700000000012,168.7058000000001,168.1798000000001,168.19130000000013
Id_12474,202.16330000000016,201.03139999999988,201.13899999999978,201.32429999999982
Id_12475,118.48289999999999,117.82860000000014,117.87579999999998,117.6141
Id_12476,204.17139999999992,203.2933,203.6192999999998,203.12050000000002
Id_12477,270.46430000000026,271.08170000000047,271.2928999999999,271.1501000000002
Id_12478,128.86959999999988,125.20519999999986,125.39700000000013,125.56149999999987
Id_12479,152.8185,152.96689999999975,153.1107999999998,152.98339999999996
Id_12480,248.5070000000004,248.87150000000028,249.09430000000023,249.19750000000008
Id_12481,148.43440000000007,147.14679999999996,146.8047999999998,147.12379999999982
Id_12482,251.88979999999992,250.95059999999987,250.91320000000033,250.8205000000002
Id_12483,141.87489999999968,140.96289999999993,141.0342000000001,141.0949
Id_12484,172.43519999999978,172.51650000000024,172.68320000000003,172.58039999999994
Id_12485,243.05619999999996,243.36369999999985,243.73560000000026,243.72000000000025
Id_12486,142.31209999999996,142.96590000000003,143.00929999999994,142.8920000000001
Id_12487,133.95489999999998,133.0393999999999,133.5772999999998,133.65260000000018
Id_12488,249.43980000000013,249.6658999999998,249.63880000000006,249.71320000000026
Id_12489,135.3786000000001,135.13529999999983,135.26820000000015,135.03229999999996
Id_12490,226.57669999999976,221.69360000000003,221.66989999999979,221.76890000000012
Id_12491,229.21890000000013,223.5485999999997,223.86570000000012,224.42320000000007
Id_12492,308.3752999999998,309.9548000000001,310.04379999999964,309.9855999999998
Id_12493,132.18709999999982,131.15210000000016,131.42060000000023,131.41810000000004
Id_12494,230.61320000000012,232.07739999999976,232.2652000000003,232.16990000000035
Id_12495,252.34660000000002,249.06179999999966,248.20249999999982,249.2959000000002
Id_12496,182.80850000000024,191.19749999999982,188.2672999999999,190.5807999999998
Id_12497,256.8309000000002,259.7351000000001,259.5854000000001,259.7561000000003
Id_12498,290.5103000000005,288.1118000000002,288.19860000000034,288.2830000000004
Id_12499,149.0180000000001,142.96149999999997,143.32649999999995,143.21999999999997
Id_12500,276.42460000000017,273.76130000000006,273.9668000000002,273.9156999999998
Id_12501,299.57250000000045,298.8433999999998,298.7833000000003,298.8197999999998
Id_12502,133.3327999999999,133.9053000000001,133.12280000000007,133.54910000000012
Id_12503,246.6472000000001,251.9019999999997,251.5174999999999,251.29390000000032
Id_12504,133.8333000000001,133.79290000000012,133.99510000000012,133.63710000000023
Id_12505,141.47189999999983,141.0163999999999,141.16200000000023,140.9370000000002
Id_12506,263.8895999999999,266.68520000000046,266.45830000000007,266.69550000000027
Id_12507,157.7789999999997,149.8913,150.3048000000001,149.92070000000007
Id_12508,212.6587000000001,212.80650000000009,212.845,212.6994
Id_12509,110.84479999999994,110.68629999999997,110.68680000000006,110.58169999999986
Id_12510,202.4242999999999,201.90070000000006,201.89839999999987,202.11179999999982
Id_12511,249.70049999999983,249.08039999999968,249.49979999999982,248.7876000000002
Id_12512,207.95159999999996,207.7393000000003,207.89520000000005,207.8367999999999
Id_12513,119.83130000000017,119.37870000000004,119.44839999999998,119.26619999999998
Id_12514,176.46320000000028,175.4586999999999,175.26160000000007,175.3220000000002
Id_12515,111.47469999999994,110.24679999999988,111.29850000000002,110.76469999999998
Id_12516,221.5517999999997,220.22899999999962,220.46349999999967,220.8815999999996
Id_12517,157.1905999999997,156.93599999999978,157.10460000000012,156.9467
Id_12518,115.40359999999981,115.08640000000013,115.02349999999987,114.82870000000003
Id_12519,142.27919999999992,140.97740000000007,141.35300000000026,141.30039999999974
Id_12520,212.15859999999975,211.72289999999978,211.42309999999986,211.57840000000016
Id_12521,125.45430000000019,124.24830000000006,124.31679999999993,124.3805999999999
Id_12522,203.9102999999997,203.0755,203.16379999999984,203.2848000000001
Id_12523,146.0160000000001,145.86949999999982,145.96150000000011,145.7850000000003
Id_12524,134.44440000000003,135.0365,134.92630000000017,135.07319999999984
Id_12525,257.56290000000024,254.99889999999982,255.5452000000003,256.2566999999997
Id_12526,133.4717999999999,133.24240000000017,132.62739999999988,133.15070000000017
Id_12527,264.2144999999996,263.24919999999963,263.4210999999998,263.2816000000002
Id_12528,143.7603000000002,143.6327999999998,143.35219999999987,143.41249999999982
Id_12529,249.72039999999978,249.4132000000003,249.75059999999957,249.65099999999973
Id_12530,144.04139999999973,144.59870000000018,144.34090000000018,144.44199999999978
Id_12531,207.9929000000002,208.10399999999993,207.6478000000003,208.17659999999978
Id_12532,115.04420000000015,115.75560000000007,115.6126,115.69740000000023
Id_12533,203.99250000000012,203.87139999999988,204.2489000000001,203.98889999999972
Id_12534,273.3393000000001,273.73999999999944,273.5273000000003,273.6637999999995
Id_12535,120.31999999999985,120.40709999999997,120.55449999999982,120.43690000000007
Id_12536,363.37900000000064,360.4548999999998,360.8150000000007,360.68420000000003
Id_12537,131.31019999999987,131.6674999999999,131.7361999999999,131.41010000000006
Id_12538,324.7231999999996,328.11440000000033,328.3280999999996,328.25170000000014
Id_12539,312.3197999999995,317.75810000000007,317.7239000000001,317.68159999999995
Id_12540,312.3420999999995,317.9448000000002,317.77189999999956,317.5968000000005
Id_12541,274.47850000000017,273.7580000000004,273.6118,273.7983999999999
Id_12542,325.3530999999997,325.4480999999998,325.3151999999997,325.07470000000023
Id_12543,274.7526000000004,274.0734999999999,274.27990000000017,274.44149999999985
Id_12544,177.69710000000015,179.5227999999999,179.18850000000006,180.21239999999983
Id_12545,235.72760000000014,227.30749999999966,227.6599000000003,227.33539999999996
Id_12546,304.13390000000055,308.94449999999995,308.8481000000002,308.77330000000006
Id_12547,321.1060999999998,323.7294999999999,323.9152,323.74859999999944
Id_12548,318.0503999999999,321.5060000000001,321.8964999999997,321.4836999999995
Id_12549,235.68790000000004,229.5017999999999,229.6957,229.4470000000002
Id_12550,340.3515000000005,342.1200999999993,341.48969999999963,342.50290000000024
Id_12551,242.58619999999956,234.91180000000014,234.84849999999997,234.68979999999976
Id_12552,275.41659999999973,275.4688999999996,275.43549999999976,275.6709000000001
Id_12553,274.67779999999954,272.9338000000003,273.2419999999997,273.14300000000026
Id_12554,244.1540999999999,244.8846999999997,245.16679999999974,245.00190000000046
Id_12555,169.8376,164.892,164.84459999999993,164.8694000000001
Id_12556,169.89710000000017,165.07059999999979,165.36459999999997,165.10300000000015
Id_12557,190.14690000000007,180.46530000000007,180.28650000000005,180.09430000000015
Id_12558,247.88760000000016,250.01100000000028,250.97140000000027,250.39859999999996
Id_12559,102.41339999999984,102.66080000000007,102.71699999999993,102.63369999999986
Id_12560,202.18080000000032,206.0855000000001,206.07940000000013,206.03479999999993
Id_12561,179.18420000000012,170.34220000000005,170.0411999999999,170.97040000000013
Id_12562,157.3484999999999,149.75699999999992,149.75280000000004,149.45389999999995
Id_12563,148.1714,147.3537,147.16829999999993,146.75539999999998
Id_12564,188.5755999999999,188.04939999999996,187.9104,188.02
Id_12565,108.80640000000002,110.34429999999992,110.08299999999996,109.77940000000015
Id_12566,114.74910000000011,114.54870000000003,114.48440000000001,114.58679999999984
Id_12567,121.5943,122.69300000000014,122.34250000000026,122.6775000000002
Id_12568,224.68200000000007,224.18989999999977,224.15130000000033,224.19179999999977
Id_12569,168.1127000000001,168.18009999999992,168.22340000000025,168.1180999999999
Id_12570,157.59029999999981,157.26179999999982,157.0625999999999,157.16610000000009
Id_12571,121.28510000000006,118.66089999999998,118.71040000000013,118.73670000000007
Id_12572,270.42099999999994,271.2106000000001,271.28310000000033,271.16329999999994
Id_12573,270.55159999999995,271.2385999999996,271.3598999999998,271.35360000000014
Id_12574,123.86359999999993,124.02270000000016,124.31970000000018,124.0874
Id_12575,146.04360000000005,142.2437999999999,142.16239999999993,142.2328000000002
Id_12576,185.8713999999997,185.63210000000004,185.46789999999987,185.39139999999992
Id_12577,147.5851000000001,145.97169999999977,146.2066000000001,146.04429999999985
Id_12578,114.48329999999994,115.17729999999992,114.95510000000012,114.9150999999999
Id_12579,251.8873000000003,250.91589999999982,251.2160999999999,250.97650000000027
Id_12580,136.49719999999988,133.04760000000022,133.14510000000007,133.00919999999977
Id_12581,231.36970000000036,231.0298999999998,230.6691000000002,230.72020000000003
Id_12582,114.54330000000006,115.19780000000016,115.0737000000001,114.93979999999989
Id_12583,203.10989999999975,201.93849999999978,202.22980000000004,201.98140000000018
Id_12584,142.71750000000014,142.95100000000016,142.98820000000006,143.03469999999996
Id_12585,142.75930000000014,142.73609999999974,143.06719999999996,143.17799999999974
Id_12586,111.36860000000007,111.17139999999979,110.31529999999997,111.30080000000015
Id_12587,127.3223999999999,126.95809999999983,126.98349999999982,126.83520000000011
Id_12588,131.20989999999992,130.48749999999976,130.40850000000003,130.4620000000001
Id_12589,111.3209,111.14309999999995,110.86319999999995,111.17940000000013
Id_12590,245.07440000000017,245.04460000000014,244.89549999999977,244.93970000000002
Id_12591,132.56559999999982,132.66320000000002,132.3952999999999,132.10280000000023
Id_12592,154.18479999999997,154.72250000000017,154.85259999999982,154.80130000000023
Id_12593,203.96320000000017,203.9271999999999,203.8341000000002,204.05470000000005
Id_12594,166.53399999999974,167.36570000000012,167.34079999999997,167.35169999999974
Id_12595,312.4227999999994,317.5787999999993,317.6242000000007,317.77609999999953
Id_12596,138.43089999999978,138.63810000000015,138.5665999999999,138.61179999999996
Id_12597,285.47029999999955,281.68449999999996,281.94930000000005,281.7335000000003
Id_12598,151.38850000000014,149.9296000000002,150.2440000000001,149.68710000000016
Id_12599,333.78919999999954,332.0961999999997,331.8442000000004,332.06609999999984
Id_12600,122.29030000000024,122.2689999999999,122.67870000000012,122.2670999999999
Id_12601,251.51570000000015,249.8227000000004,249.61970000000036,250.21069999999975
Id_12602,280.4112000000005,276.76379999999995,277.1485000000003,277.1459000000005
Id_12603,216.61849999999987,209.72809999999998,209.25260000000003,209.47979999999998
Id_12604,261.2262000000003,265.9507000000001,267.9634999999998,268.05609999999996
Id_12605,304.2922999999995,309.2077999999998,309.0972000000006,308.8936000000005
Id_12606,271.8383000000001,276.4559000000001,275.8940999999997,276.1320999999996
Id_12607,241.24279999999973,245.1192000000001,245.02179999999979,244.9559999999997
Id_12608,308.5213000000001,309.9554,309.89649999999955,309.90209999999996
Id_12609,327.81789999999995,324.57960000000037,324.61629999999946,324.46029999999996
Id_12610,131.4844,131.47089999999992,131.5988000000001,131.72320000000013
Id_12611,283.0127000000003,281.9009999999998,281.50460000000015,281.75860000000034
Id_12612,263.3300999999998,262.4174999999999,262.4930999999998,262.40250000000026
Id_12613,153.6675000000001,153.44340000000003,152.8744000000002,153.12930000000023
Id_12614,205.48390000000035,204.85620000000014,204.8585999999999,204.71279999999987
Id_12615,210.97699999999975,213.10379999999972,213.05229999999995,213.3397999999999
Id_12616,247.83129999999974,248.73419999999984,248.62220000000042,248.88639999999964
Id_12617,250.16469999999998,250.81390000000044,250.59960000000032,250.50170000000028
Id_12618,253.12609999999998,256.0268999999997,255.94340000000037,255.8317000000002
Id_12619,254.87410000000028,256.1880000000003,256.48480000000023,256.5447999999997
Id_12620,152.11899999999972,139.21179999999993,139.42330000000007,139.37439999999998
Id_12621,127.57399999999986,127.93809999999984,128.03689999999997,128.00400000000013
Id_12622,243.23710000000017,244.1785999999997,244.39499999999975,244.16410000000033
Id_12623,170.60220000000012,165.82550000000015,165.85950000000005,165.98570000000007
Id_12624,235.9740999999997,234.96780000000035,235.10920000000013,235.3217000000002
Id_12625,168.91210000000018,169.41869999999983,169.19179999999983,168.98670000000004
Id_12626,208.6134000000001,209.54260000000002,209.15689999999987,209.70620000000017
Id_12627,202.3412000000001,201.76990000000006,202.01980000000003,202.0007000000001
Id_12628,237.91029999999958,237.8477999999998,237.99740000000006,237.97909999999985
Id_12629,146.7651000000001,143.5414999999999,144.67029999999994,144.29269999999985
Id_12630,249.51770000000008,249.21810000000002,249.2811999999998,248.8944000000001
Id_12631,134.4086000000001,132.11709999999988,132.20740000000012,132.0151999999998
Id_12632,108.13919999999989,107.5744000000001,107.81420000000006,107.63619999999993
Id_12633,129.89359999999996,129.44580000000005,129.64819999999992,129.4038000000002
Id_12634,157.50510000000003,157.21249999999998,156.8860999999998,157.24960000000013
Id_12635,201.17970000000005,199.75010000000003,199.60190000000014,199.57310000000004
Id_12636,261.15639999999985,261.3547999999997,261.6376000000002,261.9050000000002
Id_12637,138.93189999999979,138.59919999999977,138.31410000000014,138.18120000000002
Id_12638,206.1470000000002,206.24570000000028,206.03599999999997,206.2301000000003
Id_12639,139.23920000000015,138.57759999999973,138.28179999999998,138.26000000000016
Id_12640,153.10329999999965,153.4417000000001,153.7905999999999,153.63509999999985
Id_12641,154.11980000000017,154.3508000000002,154.77999999999992,154.6438000000001
Id_12642,124.12820000000002,120.80200000000008,120.67540000000008,120.83790000000019
Id_12643,197.50599999999983,197.39459999999977,197.3687,197.3582999999997
Id_12644,124.57149999999983,124.73930000000013,125.10920000000014,124.49280000000005
Id_12645,147.8920000000003,146.79249999999976,146.61039999999986,146.6043
Id_12646,263.07950000000005,263.93190000000016,264.1625999999999,263.7010000000003
Id_12647,247.68050000000028,248.6438999999999,248.67649999999998,248.7856000000004
Id_12648,251.83460000000002,250.4335999999998,251.45040000000026,250.48609999999985
Id_12649,156.50999999999988,155.9691999999999,155.7506,156.12039999999996
Id_12650,231.86949999999987,231.06350000000006,231.3211999999997,231.40309999999977
Id_12651,243.17960000000016,244.0074999999998,244.44199999999998,244.08919999999992
Id_12652,134.54539999999997,133.94009999999994,134.10420000000013,133.8393000000002
Id_12653,189.84329999999989,189.21630000000007,189.33970000000008,189.27710000000008
Id_12654,138.88709999999983,137.92519999999996,138.0713000000001,138.26860000000005
Id_12655,141.41139999999982,141.6372,141.55740000000006,141.6041000000002
Id_12656,170.73230000000004,169.21739999999977,169.16899999999998,169.3816999999999
Id_12657,137.54740000000004,138.35279999999992,138.1302000000001,138.23600000000016
Id_12658,111.85879999999999,111.62490000000004,111.9594,111.495
Id_12659,111.8557999999999,112.29290000000013,112.1473999999999,112.23560000000006
Id_12660,121.50700000000002,121.54190000000013,121.56109999999977,121.5095999999999
Id_12661,207.77329999999972,200.11950000000004,200.1219999999999,200.61230000000006
Id_12662,274.42760000000015,273.8260000000004,273.82640000000026,273.66340000000025
Id_12663,307.1231000000001,307.7792999999996,307.5195999999997,307.6147999999996
Id_12664,216.5140000000001,211.05449999999996,210.418,210.79930000000002
Id_12665,154.58299999999994,155.14619999999985,154.8415,155.64969999999968
Id_12666,149.58199999999997,152.64060000000018,152.48360000000014,152.54190000000006
Id_12667,321.7118,324.7651000000006,324.7386000000002,324.74670000000003
Id_12668,321.1539000000005,323.77420000000006,323.9393999999997,323.94679999999954
Id_12669,226.65579999999994,221.64390000000017,222.0154999999997,221.58950000000007
Id_12670,135.42770000000013,134.76619999999994,134.54089999999982,135.28099999999998
Id_12671,308.2211999999997,309.90959999999984,309.9862999999996,310.05869999999965
Id_12672,252.3748000000004,248.8918999999999,248.7557999999999,249.0727
Id_12673,183.90650000000008,190.37999999999988,189.7471,189.6557999999998
Id_12674,256.4165000000001,258.70629999999954,258.8866000000001,259.1960000000001
Id_12675,134.12749999999994,136.2577,136.2804000000002,136.1028
Id_12676,164.38029999999998,161.2620999999998,161.2083999999998,161.1346999999998
Id_12677,246.7445999999999,244.5587000000001,244.56039999999976,244.40589999999975
Id_12678,165.80889999999982,161.58880000000005,162.05530000000016,161.83810000000028
Id_12679,298.8325999999998,297.03890000000024,297.2228000000003,297.2685000000003
Id_12680,140.77670000000006,141.13910000000004,141.3866999999997,141.41620000000023
Id_12681,139.29650000000007,139.40460000000013,139.49980000000016,139.53320000000008
Id_12682,109.94989999999989,110.05399999999992,110.23409999999991,109.73329999999991
Id_12683,96.56579999999998,97.5321000000001,97.77690000000005,97.70509999999989
Id_12684,179.29820000000007,181.00209999999998,180.9234999999999,181.03860000000003
Id_12685,178.21519999999998,175.09760000000009,176.23989999999998,174.86599999999999
Id_12686,28.583399999999955,28.56329999999995,28.58149999999996,28.600399999999976
Id_12687,27.290499999999987,27.317700000000013,27.338199999999986,27.323600000000006
Id_12688,38.673799999999986,38.65420000000002,38.67059999999999,38.67209999999999
Id_12689,20.483499999999996,20.50089999999999,20.5577,20.420500000000033
Id_12690,21.425100000000025,21.353400000000015,21.421699999999966,21.339399999999987
Id_12691,40.13400000000002,40.14519999999995,40.072400000000016,40.15689999999994
Id_12692,34.194999999999965,34.21969999999996,34.18190000000004,34.21119999999997
Id_12693,35.47470000000002,35.50640000000001,35.497600000000034,35.49099999999997
Id_12694,39.366500000000016,39.377500000000005,39.365600000000015,39.37019999999996
Id_12695,22.76740000000002,22.549999999999983,22.55699999999997,22.770800000000026
Id_12696,34.06399999999998,34.059600000000025,34.06010000000001,34.069999999999986
Id_12697,31.214800000000004,31.23520000000006,31.20010000000001,31.357399999999988
Id_12698,79.27920000000003,79.3333999999999,79.29729999999985,79.39280000000015
Id_12699,45.97470000000001,45.97059999999996,46.029800000000016,45.992099999999915
Id_12700,26.283800000000024,26.249700000000033,26.373300000000008,26.25979999999999
Id_12701,77.18370000000006,77.20820000000003,77.13140000000013,77.0973999999999
Id_12702,76.49640000000008,76.49500000000008,76.47799999999997,76.52099999999984
Id_12703,30.548800000000043,30.536300000000026,30.577200000000047,30.58099999999995
Id_12704,18.290299999999963,18.189399999999992,18.372600000000006,18.206599999999973
Id_12705,38.85529999999998,38.872099999999975,38.84319999999996,38.90289999999999
Id_12706,30.3823,30.25920000000006,30.38559999999999,30.43310000000002
Id_12707,40.24580000000005,40.69620000000003,40.454000000000036,40.33510000000006
Id_12708,43.66850000000003,43.661399999999965,43.61849999999998,43.600800000000056
Id_12709,21.27590000000001,21.350000000000023,21.288599999999974,21.295999999999978
Id_12710,49.92609999999993,49.9005,49.902899999999946,49.918700000000015
Id_12711,33.88689999999995,33.937100000000015,33.9655,33.941100000000034
Id_12712,23.188800000000032,23.17970000000002,23.209400000000002,23.139399999999977
Id_12713,26.328500000000005,26.333999999999993,26.588699999999996,26.45239999999998
Id_12714,49.77100000000002,49.76610000000003,49.795600000000015,49.780199999999994
Id_12715,20.439400000000013,20.504800000000017,20.32420000000001,20.318799999999996
Id_12716,34.217299999999966,34.2252,34.246899999999954,34.266700000000014
Id_12717,76.95339999999992,76.98640000000006,77.0395999999999,76.92020000000001
Id_12718,76.67369999999994,76.6868000000001,76.70689999999992,76.79589999999988
Id_12719,22.74510000000003,22.708200000000005,22.720299999999998,22.83250000000001
Id_12720,37.84920000000004,37.84659999999994,37.82519999999997,37.828999999999965
Id_12721,72.41080000000005,72.39260000000012,72.4498999999999,72.34789999999994
Id_12722,32.66660000000003,32.665000000000035,32.57490000000004,33.08310000000001
Id_12723,72.43230000000004,72.5269000000001,72.47369999999995,72.41959999999999
Id_12724,29.63890000000004,29.710200000000007,29.37180000000001,29.6602
Id_12725,17.14599999999999,16.938300000000023,17.183199999999992,17.20009999999998
Id_12726,17.40069999999999,17.28859999999999,17.378499999999995,17.276600000000023
Id_12727,21.404899999999977,21.313300000000027,21.521300000000007,21.38079999999999
Id_12728,22.30179999999998,22.32869999999999,22.387800000000016,22.36460000000003
Id_12729,22.764200000000006,22.952199999999994,22.97810000000001,22.87620000000002
Id_12730,22.43689999999999,22.50799999999999,22.597600000000003,22.448499999999996
Id_12731,24.40279999999999,24.37100000000001,24.388900000000014,24.43430000000002
Id_12732,22.04449999999998,22.14900000000002,22.109599999999972,22.063499999999973
Id_12733,32.491599999999956,32.22469999999997,32.64869999999994,32.330500000000036
Id_12734,38.596799999999945,38.475299999999976,38.54900000000006,38.582500000000046
Id_12735,20.81069999999998,20.71580000000001,20.783000000000005,20.792700000000004
Id_12736,23.68509999999999,23.498700000000017,23.511700000000015,23.5838
Id_12737,18.539799999999993,18.625600000000023,18.589099999999995,18.580399999999994
Id_12738,28.870100000000015,28.828799999999973,28.967400000000026,29.19599999999998
Id_12739,45.69110000000004,45.640900000000066,45.67240000000003,45.63890000000005
Id_12740,21.326899999999977,21.112900000000028,21.148000000000007,21.102100000000014
Id_12741,37.43500000000006,37.448499999999974,37.37509999999999,37.440100000000065
Id_12742,38.943699999999964,38.914200000000015,38.89120000000005,38.89979999999997
Id_12743,51.49219999999998,51.44459999999995,51.4809,51.49310000000005
Id_12744,27.546800000000005,27.476100000000002,27.50710000000001,27.585799999999985
Id_12745,16.866700000000016,16.95800000000001,16.867499999999986,16.68680000000002
Id_12746,27.19820000000003,27.149399999999982,27.15230000000001,27.120900000000017
Id_12747,30.15809999999999,30.199000000000016,30.20749999999995,30.131400000000006
Id_12748,42.02280000000007,40.88970000000004,41.32380000000002,40.668399999999934
Id_12749,30.71460000000003,31.01089999999998,30.956499999999977,30.8713
Id_12750,32.81059999999998,32.304700000000004,31.790300000000016,32.24730000000004
Id_12751,27.84400000000005,27.908700000000014,27.826999999999977,27.88820000000003
Id_12752,33.10210000000004,33.128899999999994,32.98520000000005,33.24100000000004
Id_12753,24.159899999999997,24.207299999999982,24.262000000000004,24.14140000000002
Id_12754,32.288400000000024,32.28650000000002,32.286800000000014,32.28510000000002
Id_12755,22.7627,22.748800000000003,22.798399999999994,22.807999999999993
Id_12756,41.11250000000002,41.12609999999998,41.137399999999964,41.0952
Id_12757,39.89009999999997,39.7866,39.88490000000004,39.72349999999999
Id_12758,24.392599999999998,24.3983,24.356000000000012,24.451500000000028
Id_12759,30.425600000000045,30.532099999999986,30.42950000000003,30.437899999999946
Id_12760,30.514300000000016,30.622899999999955,30.662599999999976,30.579199999999954
Id_12761,48.64840000000001,48.641899999999985,48.637100000000004,48.63239999999998
Id_12762,20.344499999999996,19.985299999999974,19.987099999999973,19.865300000000026
Id_12763,24.476899999999997,24.45269999999999,24.411300000000026,24.4515
Id_12764,21.750399999999985,21.397500000000008,21.512099999999965,21.559300000000004
Id_12765,23.92229999999998,23.885900000000007,23.84009999999997,23.920000000000023
Id_12766,19.240999999999996,19.378800000000023,19.414000000000016,19.50770000000003
Id_12767,16.460400000000014,16.485600000000016,16.658300000000025,16.532600000000013
Id_12768,22.547299999999996,22.618500000000022,22.607099999999992,22.567499999999967
Id_12769,23.093499999999967,23.343400000000035,23.306400000000007,23.004799999999992
Id_12770,25.77419999999998,25.866899999999987,25.722099999999973,25.935300000000026
Id_12771,29.595700000000026,29.62600000000001,29.680799999999966,29.664500000000025
Id_12772,24.20259999999998,24.232200000000006,24.27490000000003,24.3044
Id_12773,32.38439999999997,32.00189999999996,32.33339999999996,32.367100000000015
Id_12774,21.045300000000026,21.07439999999997,21.051999999999968,20.923400000000004
Id_12775,28.297399999999968,28.592999999999993,28.4677,28.412599999999987
Id_12776,41.27480000000002,41.19850000000004,41.20449999999996,41.26089999999993
Id_12777,23.812200000000043,23.74440000000002,23.79459999999998,23.73050000000001
Id_12778,21.55299999999998,21.66409999999998,21.494799999999987,21.393599999999978
Id_12779,24.304600000000022,24.596499999999995,24.662399999999995,24.641899999999975
Id_12780,43.871500000000005,43.80390000000009,43.82770000000006,43.81220000000003
Id_12781,24.539400000000022,24.48590000000002,24.437899999999996,24.504000000000016
Id_12782,19.025699999999976,18.87920000000004,18.957400000000007,18.90830000000002
Id_12783,43.96230000000004,43.953200000000024,43.94069999999991,43.933399999999985
Id_12784,29.241700000000005,29.254499999999965,29.193699999999982,29.25100000000003
Id_12785,30.8035,31.074399999999986,30.65749999999999,31.012300000000046
Id_12786,19.152000000000022,19.110700000000026,19.17489999999996,19.14570000000002
Id_12787,48.010799999999975,47.62539999999997,47.620899999999956,47.63010000000004
Id_12788,27.418800000000005,27.6385,27.614300000000043,27.603300000000033
Id_12789,34.49630000000005,34.7698,35.04629999999995,34.846599999999995
Id_12790,30.851,30.66019999999996,30.546399999999952,30.610600000000026
Id_12791,19.60069999999997,19.583900000000018,19.57519999999997,19.617400000000018
Id_12792,24.67150000000002,24.676100000000016,24.667900000000014,24.57999999999997
Id_12793,31.095000000000006,31.05309999999999,31.032200000000053,31.13959999999996
Id_12794,34.497300000000045,34.36129999999994,34.36610000000003,34.36050000000001
Id_12795,33.16430000000005,33.168900000000036,33.217100000000066,33.17980000000003
Id_12796,23.42049999999998,23.59800000000002,23.62620000000001,23.2993
Id_12797,32.88630000000003,32.893399999999964,32.88380000000002,32.8001
Id_12798,24.74649999999997,24.708099999999977,24.754799999999996,24.74439999999998
Id_12799,27.345999999999982,27.495099999999976,27.557900000000046,27.401800000000026
Id_12800,23.264200000000006,23.258200000000006,23.2458,23.257899999999985
Id_12801,28.12009999999999,28.03740000000002,27.807799999999993,28.042199999999962
Id_12802,23.904200000000014,24.067999999999984,23.986699999999974,23.90510000000001
Id_12803,29.551199999999994,29.857700000000055,29.67510000000003,29.607600000000065
Id_12804,29.234699999999947,29.23720000000003,29.11469999999997,29.019200000000065
Id_12805,39.21099999999996,39.433500000000066,39.38159999999997,39.26520000000004
Id_12806,18.768599999999996,18.738999999999987,18.69130000000002,18.727999999999987
Id_12807,35.51809999999995,36.54480000000004,36.46570000000003,36.21560000000005
Id_12808,30.15889999999997,30.106800000000053,30.140100000000015,30.135599999999986
Id_12809,41.38789999999997,41.39679999999993,41.43119999999997,41.4072
Id_12810,39.52279999999993,39.59800000000002,39.63270000000003,39.6215
Id_12811,29.741800000000012,29.663800000000027,29.47829999999999,29.762699999999953
Id_12812,46.68410000000001,46.60440000000003,46.673900000000025,46.719799999999914
Id_12813,38.694100000000006,38.675300000000064,38.377999999999986,38.33230000000003
Id_12814,39.33170000000006,39.386100000000035,39.320800000000055,39.306000000000004
Id_12815,46.424299999999995,46.195399999999935,46.39289999999998,46.35980000000001
Id_12816,24.991300000000006,24.7831,25.028299999999987,24.86449999999998
Id_12817,18.622699999999984,18.842800000000018,18.712899999999987,18.736299999999964
Id_12818,25.079799999999995,25.09569999999997,25.212100000000017,25.20270000000002
Id_12819,27.04390000000002,27.038099999999968,27.074399999999986,27.081999999999997
Id_12820,23.776299999999974,23.721100000000007,23.734300000000005,23.715800000000005
Id_12821,31.619300000000056,31.61910000000004,31.612699999999986,31.61950000000005
Id_12822,21.614399999999982,21.55680000000002,21.76169999999999,21.629200000000004
